DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
USPS,0.629,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,64,0.0005
USPS,0.7333333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,64,0.001
USPS,1.4433333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,64,0.005
USPS,0.9676666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,64,0.01
USPS,0.5783333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,128,0.0001
USPS,0.6463333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,128,0.0005
USPS,0.704,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,128,0.001
USPS,1.28,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,128,0.005
USPS,2.183666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,128,0.01
USPS,0.844,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,256,0.0001
USPS,0.30966666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,256,0.0005
USPS,0.5613333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,256,0.001
USPS,0.992,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,256,0.005
USPS,0.8983333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,256,0.01
USPS,0.908,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,512,0.0001
USPS,0.8376666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,512,0.0005
USPS,0.432,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,512,0.001
USPS,0.711,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,512,0.005
USPS,13.055333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,100,512,0.01
USPS,0.9333333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,64,0.0001
USPS,0.5293333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,64,0.0005
USPS,0.6713333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,64,0.001
USPS,0.854,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,64,0.005
USPS,12.721666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,64,0.01
USPS,0.8013333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,128,0.0001
USPS,0.937,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,128,0.0005
USPS,0.6796666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,128,0.001
USPS,1.0513333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,128,0.005
USPS,0.9096666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,128,0.01
USPS,0.712,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,256,0.0001
USPS,0.4056666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,256,0.0005
USPS,0.6763333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,256,0.001
USPS,0.7713333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,256,0.005
USPS,0.593,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,256,0.01
USPS,0.39566666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,512,0.0001
USPS,0.811,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,512,0.0005
USPS,0.4176666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,512,0.001
USPS,0.541,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,512,0.005
USPS,0.5816666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HUBER,2e-05,100,200,512,0.01
